EmployeeID,HireDate,TerminationDate,Status,Age,Gender,MaritalStatus,Department,JobRole,ManagerID,Location,OfficeType,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,SalaryChangePercent,PerformanceRating,LastPerformanceDate,JobSatisfaction,WorkLifeBalance,OverTime,NumTrainingsLastYear,CommuteTimeMins,NumberOfProjects,LeaveDaysLastYear,EngagementScore,Attrition
E13783,2010-07-24,,Active,59,Female,Married,R&D,Technician,M136,New York,On-site,High School,Technical,8,8,2,4,13465,-8,1,2023-07-24,2,4,No,6,47,7,13,82,0
E13784,2017-02-20,2023-01-12 00:00:00,Terminated,45,Male,Married,IT,Technician,M117,Bangalore,On-site,Bachelor's,Technical,8,5,7,9,19575,14,1,2023-02-16,4,3,No,0,117,7,2,77,1
E13785,2021-11-19,2022-06-09 00:00:00,Terminated,32,Male,Married,Finance,Clerk,M149,Chennai,Hybrid,Bachelor's,HR,8,3,7,3,4296,19,3,2023-01-25,1,3,Yes,2,17,1,3,80,1
E13786,2019-04-12,,Active,50,Male,Single,Sales,Executive,M104,Remote,On-site,Master's,Technical,10,1,3,5,9849,-7,1,2023-05-30,3,4,No,1,102,10,14,52,0
E13787,2018-02-20,2023-04-21 00:00:00,Terminated,24,Female,Single,Finance,Engineer,M137,London,Remote,Bachelor's,Marketing,9,6,4,2,8993,3,2,2023-04-12,5,1,No,1,15,14,21,91,1
E13788,2022-01-08,,Active,22,Female,Widowed,HR,Clerk,M133,Chennai,Hybrid,Bachelor's,Marketing,0,8,5,3,11076,-2,3,2023-11-13,2,2,No,1,115,7,16,52,0
E13789,2017-05-11,,Active,40,Female,Single,Sales,Executive,M119,New York,On-site,High School,HR,3,1,0,7,15005,12,3,2023-06-29,1,1,No,7,116,6,12,51,0
E13790,2021-05-29,2022-03-06 00:00:00,Terminated,43,Male,Married,R&D,Executive,M126,Chennai,On-site,Master's,Marketing,3,3,4,9,14083,14,2,2023-04-29,2,5,No,2,97,6,15,96,1
E13791,2013-09-10,,Active,35,Female,Married,Operations,Engineer,M111,Remote,On-site,Bachelor's,Technical,9,0,2,9,6161,7,3,2023-05-28,5,2,No,3,116,12,16,78,0
E13792,2022-01-18,,Active,35,Other,Married,Sales,Executive,M131,New York,On-site,Bachelor's,HR,7,0,1,2,14822,7,4,2023-07-27,3,3,No,3,115,1,16,95,0
E13793,2012-03-27,,Active,37,Male,Single,Sales,Technician,M101,London,On-site,Bachelor's,Technical,2,2,1,9,5087,5,3,2023-01-20,1,2,No,5,95,11,5,80,0
E13794,2012-03-31,,Active,54,Male,Single,HR,Engineer,M140,London,Remote,High School,Marketing,13,0,3,2,11351,17,4,2023-04-15,5,2,No,3,39,10,4,64,0
E13795,2010-07-12,,Active,34,Female,Single,IT,Engineer,M136,Remote,Remote,High School,Marketing,0,3,2,5,16819,1,5,2023-04-16,1,5,No,0,42,7,23,59,0
E13796,2014-11-12,,Active,59,Female,Single,Sales,Manager,M129,New York,Remote,Bachelor's,Operations,2,5,6,7,18205,-3,1,2023-12-24,2,1,No,0,93,1,7,92,0
E13797,2019-12-25,,Active,33,Female,Widowed,IT,Engineer,M125,London,Hybrid,Bachelor's,Finance,5,4,3,9,10673,19,5,2023-06-22,5,3,Yes,0,115,10,23,71,0
E13798,2022-08-30,,Active,59,Female,Married,Finance,Engineer,M147,New York,On-site,Bachelor's,Finance,6,8,3,1,17478,17,3,2023-02-06,5,2,Yes,1,108,10,3,83,0
E13799,2010-09-08,,Active,54,Female,Married,Operations,Analyst,M149,Chennai,On-site,Bachelor's,HR,8,1,0,0,3499,-2,3,2023-05-23,5,1,No,6,49,12,19,86,0
E13800,2014-11-24,2019-07-10 00:00:00,Terminated,54,Male,Single,HR,Technician,M118,Bangalore,On-site,PhD,Technical,4,1,7,9,13976,18,3,2023-11-28,3,5,No,2,55,12,2,91,1
E13801,2020-02-18,2021-06-17 00:00:00,Terminated,50,Female,Single,R&D,Clerk,M103,Bangalore,On-site,Master's,Finance,4,2,3,0,4846,7,3,2023-05-17,5,1,No,6,19,5,5,89,1
E13802,2016-09-29,,Active,26,Female,Single,Sales,Manager,M118,Bangalore,On-site,Bachelor's,HR,2,3,2,6,18496,-5,2,2023-04-11,1,5,No,6,63,1,23,58,0
E13803,2013-03-13,2016-02-10 00:00:00,Terminated,27,Other,Single,Operations,Engineer,M107,London,On-site,Bachelor's,Marketing,11,8,0,1,16352,3,4,2023-06-21,5,2,Yes,0,70,12,22,63,1
E13804,2020-08-29,,Active,52,Male,Married,Operations,Analyst,M128,Remote,Hybrid,Bachelor's,Finance,2,5,1,8,12123,-5,3,2023-05-23,3,3,No,2,18,1,20,69,0
E13805,2013-01-01,2023-04-07 00:00:00,Terminated,37,Female,Married,IT,Analyst,M117,Bangalore,Hybrid,High School,Technical,8,8,0,9,5624,-4,5,2023-02-13,3,1,No,3,18,13,19,84,1
E13806,2017-05-03,2022-04-18 00:00:00,Terminated,52,Female,Single,Sales,Executive,M125,Remote,On-site,PhD,Operations,2,4,2,3,17235,-6,5,2023-04-30,2,5,No,0,114,14,2,50,1
E13807,2015-01-22,,Active,46,Male,Married,Operations,Clerk,M118,Bangalore,Hybrid,Bachelor's,Operations,2,8,5,6,10744,-8,3,2023-04-28,1,3,No,7,45,12,18,75,0
E13808,2020-09-09,,Active,54,Male,Widowed,HR,Clerk,M140,Chennai,Hybrid,Master's,Finance,8,8,4,4,18797,-1,4,2023-12-08,4,2,Yes,4,28,8,7,65,0
E13809,2011-05-20,,Active,34,Female,Single,R&D,Technician,M143,Bangalore,On-site,PhD,Operations,3,0,7,4,12338,19,5,2023-08-27,1,1,No,7,9,12,3,65,0
E13810,2014-06-10,,Active,31,Male,Married,Finance,Executive,M103,Remote,On-site,Bachelor's,HR,12,8,0,6,14646,5,5,2023-06-02,4,4,No,5,38,5,0,91,0
E13811,2016-10-08,,Active,45,Female,Single,Finance,Engineer,M125,London,Hybrid,High School,Technical,5,6,5,8,7954,0,3,2023-07-21,1,3,No,5,112,11,20,63,0
E13812,2016-12-21,,Active,31,Female,Married,IT,Analyst,M107,Chennai,Remote,Bachelor's,Marketing,0,7,4,3,9217,-8,3,2023-09-06,5,1,Yes,8,36,11,17,100,0
E13813,2013-10-19,,Active,52,Male,Single,Operations,Manager,M147,Remote,Hybrid,Bachelor's,Technical,10,2,0,8,16467,4,1,2023-12-30,4,5,No,3,96,5,9,74,0
E13814,2018-03-14,2022-06-09 00:00:00,Terminated,34,Other,Married,Finance,Technician,M110,New York,On-site,Master's,Marketing,1,0,0,8,14791,1,4,2023-02-19,1,4,No,8,50,11,2,97,1
E13815,2020-06-13,2022-05-09 00:00:00,Terminated,24,Female,Single,IT,Engineer,M144,Bangalore,On-site,High School,Operations,10,3,3,7,4049,11,1,2023-09-10,2,3,No,5,81,3,11,70,1
E13816,2011-12-19,2021-03-16 00:00:00,Terminated,55,Female,Single,R&D,Executive,M144,Chennai,On-site,Bachelor's,HR,13,0,6,0,6125,-10,3,2023-11-24,3,4,No,8,20,11,11,92,1
E13817,2019-07-17,2021-07-07 00:00:00,Terminated,49,Male,Married,Sales,Clerk,M119,London,Hybrid,Master's,Marketing,2,0,6,9,15123,2,3,2023-05-19,1,3,No,1,89,11,4,64,1
E13818,2022-02-21,,Active,40,Female,Single,HR,Executive,M115,New York,On-site,PhD,Operations,1,3,6,8,14982,5,3,2023-12-25,1,2,No,1,26,2,19,51,0
E13819,2011-10-21,,Active,44,Male,Single,R&D,Engineer,M121,Bangalore,On-site,High School,Marketing,13,7,4,2,4092,13,1,2023-12-05,3,5,Yes,0,91,10,11,54,0
E13820,2020-12-22,2022-05-14 00:00:00,Terminated,53,Male,Married,R&D,Executive,M121,Chennai,Remote,Master's,Finance,10,0,5,7,13271,-4,1,2023-10-06,4,5,No,8,36,4,12,68,1
E13821,2022-05-22,,Active,34,Male,Single,Finance,Clerk,M137,Remote,On-site,High School,Technical,9,9,4,4,11324,-4,3,2023-03-29,4,2,No,5,80,1,2,90,0
E13822,2021-08-05,,Active,54,Male,Married,Finance,Engineer,M128,Bangalore,On-site,Master's,HR,14,9,0,5,17502,-5,4,2023-05-23,5,3,No,3,45,7,17,60,0
E13823,2020-04-22,,Active,55,Male,Married,HR,Manager,M145,Chennai,Remote,Bachelor's,Operations,2,8,2,2,11207,-8,3,2023-03-04,5,3,No,8,26,8,7,77,0
E13824,2018-03-09,,Active,54,Other,Single,Sales,Technician,M132,Bangalore,On-site,PhD,HR,11,5,2,6,13853,19,3,2023-05-28,5,5,Yes,4,57,2,6,93,0
E13825,2022-09-12,,Active,26,Female,Single,R&D,Executive,M141,Chennai,On-site,Bachelor's,Technical,13,4,7,1,17972,1,3,2023-12-11,2,1,Yes,5,27,1,24,94,0
E13826,2015-10-06,,Active,24,Male,Married,Operations,Clerk,M127,Remote,On-site,Bachelor's,Marketing,4,8,4,2,7305,-2,3,2023-09-05,3,3,Yes,0,39,7,14,51,0
E13827,2013-06-09,,Active,28,Male,Single,Finance,Manager,M123,Bangalore,Remote,Bachelor's,Marketing,11,8,3,1,15813,15,3,2023-01-10,4,2,No,7,93,6,16,82,0
E13828,2016-10-18,2019-05-11 00:00:00,Terminated,45,Female,Divorced,R&D,Analyst,M110,Chennai,On-site,Bachelor's,HR,0,8,7,8,7681,0,4,2023-04-22,2,5,No,6,115,5,0,70,1
E13829,2011-01-19,,Active,43,Male,Single,Sales,Manager,M140,New York,On-site,Bachelor's,Marketing,0,2,3,2,19856,-5,3,2023-08-30,5,2,Yes,9,47,14,15,92,0
E13830,2017-02-20,,Active,44,Female,Married,IT,Manager,M141,London,Remote,Master's,Marketing,10,7,2,7,9315,1,4,2023-02-18,3,2,Yes,2,66,6,13,77,0
E13831,2010-07-13,2021-12-27 00:00:00,Terminated,51,Female,Divorced,Sales,Manager,M106,Chennai,On-site,Master's,Marketing,6,9,3,5,4149,5,5,2023-02-18,5,3,No,4,49,13,9,89,1
E13832,2020-06-04,,Active,39,Female,Married,R&D,Clerk,M124,Chennai,On-site,Master's,Finance,8,3,0,0,17191,11,1,2023-11-28,1,2,Yes,8,98,6,19,66,0
E13833,2020-03-08,,Active,53,Male,Single,R&D,Analyst,M118,Chennai,Remote,Master's,Operations,14,3,7,5,9679,11,3,2023-02-02,5,5,No,2,61,13,3,61,0
E13834,2017-01-25,,Active,28,Male,Married,HR,Technician,M110,Bangalore,On-site,PhD,Operations,8,6,6,7,15792,11,3,2023-03-28,3,1,No,7,98,9,23,90,0
E13835,2017-01-09,,Active,54,Male,Married,R&D,Manager,M115,London,On-site,Master's,Technical,6,7,0,9,19246,-5,3,2023-11-30,4,5,No,3,71,13,3,80,0
E13836,2017-07-26,,Active,26,Male,Married,Finance,Clerk,M145,Bangalore,Remote,Bachelor's,Marketing,10,3,4,2,19865,1,5,2023-10-06,3,4,Yes,8,59,4,21,74,0
E13837,2017-08-30,,Active,49,Male,Single,Operations,Clerk,M143,Chennai,Remote,Master's,HR,10,9,5,6,16222,-7,5,2023-06-30,4,5,Yes,8,35,1,20,69,0
E13838,2016-05-28,2023-03-30 00:00:00,Terminated,29,Female,Married,HR,Technician,M134,Chennai,Remote,Bachelor's,Marketing,12,5,6,5,19198,7,2,2023-10-20,3,4,No,5,104,12,5,93,1
E13839,2019-04-30,,Active,36,Female,Single,R&D,Engineer,M108,London,On-site,PhD,Technical,1,0,1,0,6234,6,3,2023-10-05,3,3,No,8,58,4,14,72,0
E13840,2012-01-02,,Active,25,Other,Single,Sales,Analyst,M135,New York,On-site,Bachelor's,Marketing,10,1,2,1,6001,-3,3,2023-08-09,4,4,No,3,40,11,4,55,0
E13841,2017-11-12,,Active,55,Female,Married,R&D,Analyst,M127,Bangalore,Remote,Bachelor's,Finance,6,4,6,4,13505,2,3,2023-05-10,1,1,No,0,39,8,23,65,0
E13842,2018-07-18,,Active,26,Male,Single,Sales,Executive,M125,New York,On-site,Bachelor's,Technical,12,3,2,6,5365,-6,3,2023-01-05,3,3,Yes,4,18,12,14,52,0
E13843,2021-06-09,,Active,54,Female,Married,Sales,Manager,M103,Chennai,On-site,Bachelor's,Operations,11,2,1,3,6169,-8,3,2023-09-16,3,1,Yes,6,26,10,18,98,0
E13844,2017-02-17,,Active,26,Male,Divorced,R&D,Engineer,M121,Chennai,Remote,High School,Operations,8,5,3,5,18099,14,3,2023-12-04,2,4,No,5,19,14,19,76,0
E13845,2016-07-10,,Active,59,Male,Divorced,Sales,Analyst,M139,Remote,On-site,PhD,Finance,14,9,6,1,7695,8,3,2023-07-24,5,3,No,7,91,4,18,60,0
E13846,2011-06-16,,Active,55,Female,Married,Operations,Executive,M132,Remote,Remote,Bachelor's,Operations,6,5,0,4,16431,-6,3,2023-07-24,2,4,No,2,76,5,2,52,0
E13847,2021-10-26,,Active,47,Female,Married,IT,Manager,M121,New York,On-site,Bachelor's,Finance,1,9,0,9,13099,7,2,2023-09-25,3,2,No,7,54,3,1,72,0
E13848,2011-09-27,,Active,22,Female,Single,HR,Engineer,M109,Remote,On-site,High School,Operations,14,7,2,2,15849,-5,3,2023-03-11,3,1,Yes,2,28,6,21,95,0
E13849,2014-11-05,,Active,25,Male,Married,R&D,Clerk,M101,London,Hybrid,Bachelor's,Operations,14,1,6,0,13728,-2,2,2023-02-09,3,2,No,2,117,9,0,88,0
E13850,2020-06-01,2020-09-15 00:00:00,Terminated,47,Male,Single,IT,Manager,M104,New York,On-site,Bachelor's,Marketing,6,6,2,5,10937,6,3,2023-12-23,1,1,No,7,46,12,2,57,1
E13851,2016-06-28,,Active,54,Male,Single,Sales,Engineer,M104,Remote,Remote,Bachelor's,Technical,13,6,3,8,9825,0,3,2023-05-14,2,1,No,7,44,14,18,66,0
E13852,2010-01-03,,Active,54,Male,Married,Sales,Technician,M149,Remote,On-site,Bachelor's,Operations,3,1,6,9,16827,4,3,2023-03-04,5,3,Yes,7,53,11,0,59,0
E13853,2010-07-25,2017-06-19 00:00:00,Terminated,29,Male,Single,HR,Analyst,M126,London,On-site,High School,Technical,7,5,7,7,14776,8,2,2023-04-01,1,2,No,6,101,12,15,75,1
E13854,2021-04-28,2023-11-17 00:00:00,Terminated,41,Female,Single,IT,Manager,M134,London,On-site,Bachelor's,Technical,2,4,3,3,3266,5,4,2023-07-16,4,4,No,7,75,12,0,80,1
E13855,2017-03-06,,Active,37,Female,Married,IT,Executive,M127,New York,On-site,Master's,Operations,11,1,6,7,13250,15,4,2023-09-06,3,3,No,5,106,5,10,89,0
E13856,2022-12-23,,Active,42,Male,Single,R&D,Clerk,M115,Bangalore,Hybrid,Bachelor's,Technical,13,8,2,4,17188,-10,5,2023-12-05,1,1,No,1,104,2,21,70,0
E13857,2017-11-30,,Active,47,Female,Single,Sales,Executive,M145,London,Hybrid,Bachelor's,Finance,4,7,3,2,7827,4,3,2023-11-02,4,4,No,9,118,3,13,75,0
E13858,2018-09-29,,Active,44,Male,Single,Finance,Manager,M132,Remote,Remote,Bachelor's,HR,2,6,1,3,11534,10,3,2023-01-01,3,1,No,6,13,3,24,81,0
E13859,2017-04-20,,Active,39,Other,Married,R&D,Analyst,M141,New York,Hybrid,Bachelor's,Finance,6,5,7,6,5808,-6,3,2023-06-23,1,1,No,6,102,4,18,64,0
E13860,2019-01-20,2022-12-28 00:00:00,Terminated,52,Male,Married,R&D,Analyst,M107,Bangalore,Remote,Bachelor's,Operations,14,4,0,4,17138,9,3,2023-11-25,3,4,No,0,47,3,8,76,1
E13861,2012-06-16,,Active,33,Female,Married,R&D,Engineer,M144,New York,On-site,Bachelor's,Finance,2,8,2,3,6729,-6,3,2023-05-18,2,5,Yes,6,66,1,14,71,0
E13862,2012-12-21,,Active,22,Female,Single,HR,Executive,M144,Remote,On-site,PhD,HR,9,4,1,2,3279,5,2,2023-04-23,3,4,No,0,24,9,12,87,0
E13863,2013-07-03,,Active,30,Female,Married,HR,Executive,M114,Bangalore,Remote,High School,Finance,4,5,1,2,16338,-3,4,2023-08-23,5,3,No,6,23,12,22,76,0
E13864,2011-11-02,2022-08-20 00:00:00,Terminated,24,Male,Married,R&D,Clerk,M123,Bangalore,On-site,High School,Technical,0,2,6,9,8108,19,3,2023-11-01,5,4,No,5,100,11,10,68,1
E13865,2014-02-14,,Active,47,Female,Single,Operations,Engineer,M147,London,On-site,High School,Operations,3,8,5,5,5069,13,3,2023-01-14,3,3,No,5,118,14,2,57,0
E13866,2019-10-16,,Active,30,Male,Single,Finance,Clerk,M101,Chennai,Hybrid,Bachelor's,Technical,5,7,4,7,5570,-5,2,2023-02-15,1,2,Yes,1,25,7,16,91,0
E13867,2015-05-10,,Active,37,Male,Married,IT,Manager,M132,Remote,On-site,High School,Technical,1,8,2,3,8755,1,3,2023-02-09,4,4,No,6,94,4,4,76,0
E13868,2010-09-07,,Active,45,Male,Married,IT,Manager,M141,Chennai,On-site,Bachelor's,Operations,5,0,7,0,10353,-7,3,2023-04-24,4,2,No,7,13,9,13,86,0
E13869,2015-03-08,,Active,35,Female,Married,Sales,Executive,M126,Remote,On-site,Master's,Operations,9,0,6,3,19993,5,4,2023-05-27,5,4,No,7,104,11,1,83,0
E13870,2019-06-02,,Active,24,Female,Single,IT,Engineer,M148,New York,Remote,High School,Marketing,6,1,4,4,13315,0,3,2023-08-30,5,3,No,2,65,2,1,78,0
E13871,2015-01-28,,Active,55,Male,Married,IT,Technician,M109,Chennai,On-site,Bachelor's,HR,7,3,1,7,5241,2,4,2023-01-17,1,2,Yes,5,38,12,12,84,0
E13872,2017-10-25,2018-06-16 00:00:00,Terminated,54,Female,Married,Finance,Analyst,M116,Bangalore,Remote,Master's,Technical,2,9,2,6,8486,9,3,2023-07-29,2,5,Yes,5,112,9,20,90,1
E13873,2014-02-12,,Active,45,Female,Married,IT,Engineer,M131,London,On-site,High School,Technical,11,4,4,1,18680,4,3,2023-08-20,5,4,Yes,4,74,9,9,73,0
E13874,2019-04-09,,Active,30,Female,Married,Finance,Engineer,M102,Remote,Remote,High School,Operations,9,6,7,8,18505,10,1,2023-07-12,5,3,No,8,37,2,20,97,0
E13875,2019-10-12,,Active,34,Male,Divorced,HR,Manager,M132,London,On-site,Bachelor's,Operations,10,3,0,2,15090,-6,3,2023-03-11,3,3,Yes,8,83,7,22,51,0
E13876,2020-05-20,,Active,23,Female,Married,Finance,Analyst,M110,Remote,Hybrid,High School,Finance,2,0,2,8,13995,2,2,2023-10-21,2,1,No,2,86,4,5,89,0
E13877,2019-05-20,2021-05-04 00:00:00,Terminated,28,Female,Married,HR,Engineer,M125,Bangalore,On-site,Master's,Technical,4,7,4,0,9508,-9,3,2023-12-24,2,3,No,7,91,5,2,96,1
E13878,2010-02-13,,Active,42,Male,Married,Finance,Manager,M118,Bangalore,Remote,High School,Technical,2,2,3,8,16010,1,2,2023-12-25,5,3,Yes,8,63,5,11,65,0
E13879,2019-11-22,,Active,40,Female,Single,R&D,Manager,M145,Bangalore,Remote,Bachelor's,Operations,8,8,2,6,14559,-5,2,2023-05-25,3,4,Yes,4,75,9,18,98,0
E13880,2017-03-03,,Active,46,Male,Married,Operations,Executive,M134,Bangalore,On-site,Master's,Technical,6,1,5,1,14496,18,3,2023-03-14,1,2,No,5,18,13,4,50,0
E13881,2022-10-23,2023-09-30 00:00:00,Terminated,43,Male,Married,HR,Executive,M129,Bangalore,On-site,Bachelor's,HR,4,0,6,9,3652,12,3,2023-05-05,4,4,No,3,82,6,1,84,1
E13882,2018-08-30,,Active,32,Male,Single,HR,Engineer,M145,London,Remote,High School,Marketing,4,9,3,6,6850,-8,3,2023-09-24,5,4,No,5,57,1,18,54,0
E13883,2013-07-12,,Active,54,Male,Single,IT,Engineer,M124,New York,Remote,High School,Operations,0,7,7,0,18946,-1,1,2023-11-05,4,5,Yes,2,58,5,9,60,0
E13884,2018-01-21,,Active,53,Female,Single,HR,Manager,M103,Chennai,On-site,Master's,Operations,8,2,2,2,18961,9,3,2023-05-26,4,5,Yes,5,88,1,10,74,0
E13885,2010-08-08,,Active,42,Male,Single,Finance,Executive,M115,London,On-site,Master's,Technical,13,0,7,6,15559,14,5,2023-12-31,4,4,No,9,102,14,0,57,0
E13886,2015-04-10,,Active,41,Female,Single,R&D,Engineer,M103,Chennai,On-site,High School,Marketing,14,2,4,2,18517,-7,3,2023-08-26,5,5,No,6,98,7,0,64,0
E13887,2018-02-20,,Active,29,Male,Single,R&D,Analyst,M131,New York,On-site,Master's,Marketing,1,7,4,1,3824,-1,4,2023-08-17,1,1,Yes,0,48,3,8,88,0
E13888,2019-08-15,,Active,58,Female,Married,IT,Manager,M110,Remote,On-site,Master's,Operations,6,3,5,4,10173,16,2,2023-05-15,2,3,No,6,33,2,2,52,0
E13889,2016-09-14,,Active,30,Female,Single,Finance,Manager,M138,New York,Hybrid,PhD,Operations,13,9,2,2,19474,-4,1,2023-06-21,3,4,Yes,2,11,7,20,77,0
E13890,2019-07-04,,Active,46,Female,Single,Finance,Engineer,M122,New York,On-site,Bachelor's,Operations,6,6,1,8,14754,7,4,2023-11-23,2,2,No,4,98,9,18,77,0
E13891,2017-08-06,,Active,46,Female,Married,Sales,Engineer,M114,Remote,On-site,Master's,HR,1,7,4,6,9434,10,3,2023-10-22,3,5,Yes,4,111,5,13,62,0
E13892,2012-09-17,,Active,54,Female,Single,HR,Engineer,M109,Chennai,Remote,Bachelor's,Technical,7,6,5,0,10807,11,3,2023-01-11,2,1,Yes,5,98,4,14,55,0
E13893,2018-01-25,,Active,23,Male,Married,IT,Analyst,M118,Bangalore,Hybrid,Master's,HR,13,0,7,0,3314,3,3,2023-05-05,5,5,No,1,50,13,2,53,0
E13894,2014-12-18,,Active,40,Female,Married,R&D,Manager,M108,Remote,On-site,High School,Operations,7,3,2,5,17719,7,3,2023-09-23,5,1,No,8,114,10,10,86,0
E13895,2012-03-14,,Active,41,Female,Single,Operations,Technician,M138,Remote,On-site,High School,Marketing,8,9,2,3,8805,-10,4,2023-05-08,4,1,No,6,94,13,24,83,0
E13896,2011-05-05,,Active,50,Female,Single,Sales,Analyst,M115,New York,On-site,Master's,Technical,1,8,6,0,9331,14,2,2023-12-20,3,1,No,3,73,5,6,54,0
E13897,2019-09-27,,Active,27,Female,Single,Finance,Analyst,M146,Remote,On-site,Master's,Technical,0,6,0,8,4409,12,3,2023-12-10,1,4,No,4,93,7,9,89,0
E13898,2014-02-02,,Active,38,Female,Single,HR,Executive,M115,London,On-site,Bachelor's,Operations,8,0,3,1,16617,13,3,2023-03-17,5,3,No,4,98,4,12,79,0
E13899,2019-12-25,,Active,46,Male,Single,R&D,Manager,M106,Bangalore,On-site,Bachelor's,Operations,13,7,0,0,5799,10,3,2023-12-24,3,4,Yes,9,38,9,0,90,0
E13900,2017-12-01,,Active,59,Female,Single,Sales,Technician,M112,New York,On-site,Bachelor's,Operations,2,3,3,2,19055,10,4,2023-04-20,5,3,No,5,50,6,14,97,0
E13901,2014-09-02,,Active,25,Male,Single,Finance,Manager,M142,Chennai,Hybrid,High School,Operations,9,6,3,9,13199,6,4,2023-08-12,1,2,No,3,117,3,17,60,0
E13902,2019-08-18,,Active,51,Male,Married,R&D,Analyst,M119,Chennai,On-site,High School,Operations,12,5,6,0,8026,19,3,2023-01-08,3,5,No,5,23,12,6,80,0
E13903,2019-02-23,,Active,41,Female,Single,R&D,Engineer,M140,Chennai,On-site,High School,Operations,12,6,0,3,8113,-8,2,2023-06-25,4,4,No,3,111,2,16,60,0
E13904,2010-02-23,2022-10-30 00:00:00,Terminated,24,Male,Married,Finance,Manager,M105,Chennai,Hybrid,Bachelor's,Technical,1,9,5,3,3855,4,3,2023-01-21,3,5,No,4,34,14,0,85,1
E13905,2017-01-19,,Active,44,Male,Single,Finance,Manager,M127,Chennai,Remote,Bachelor's,HR,9,9,1,5,17184,3,3,2023-07-27,1,5,Yes,3,12,4,14,61,0
E13906,2019-11-01,,Active,39,Female,Married,IT,Engineer,M110,New York,On-site,High School,Marketing,1,0,2,2,9780,-4,2,2023-04-07,4,2,No,8,90,14,5,73,0
E13907,2011-09-08,,Active,47,Female,Single,R&D,Technician,M143,London,On-site,Master's,Operations,1,5,4,8,10409,19,3,2023-12-11,5,5,Yes,0,98,9,15,68,0
E13908,2012-08-12,,Active,57,Female,Married,Finance,Technician,M146,London,Hybrid,High School,Marketing,7,2,7,5,14605,-1,5,2023-08-31,4,3,Yes,4,22,2,17,84,0
E13909,2016-08-30,,Active,29,Female,Single,Operations,Manager,M114,Chennai,On-site,Bachelor's,Technical,2,9,2,6,4818,14,3,2023-04-13,5,4,No,4,91,3,11,50,0
E13910,2014-06-18,,Active,38,Other,Married,Operations,Engineer,M134,London,Remote,Master's,Marketing,0,3,5,5,11466,18,5,2023-09-19,1,2,No,0,64,3,8,55,0
E13911,2017-08-13,,Active,52,Male,Single,Sales,Executive,M149,Bangalore,Hybrid,High School,Technical,7,0,5,8,6620,18,4,2023-02-28,2,3,Yes,3,92,5,22,51,0
E13912,2011-10-12,,Active,58,Female,Married,HR,Manager,M115,London,On-site,Bachelor's,Finance,1,9,7,1,12127,-3,3,2023-01-23,2,3,No,1,48,5,6,69,0
E13913,2016-06-05,,Active,54,Male,Single,Operations,Engineer,M129,Remote,Remote,Bachelor's,HR,5,7,0,7,18166,0,4,2023-11-25,1,2,No,1,112,10,15,91,0
E13914,2022-04-18,,Active,48,Male,Married,IT,Analyst,M126,Chennai,Hybrid,Bachelor's,Finance,7,1,1,4,15022,17,3,2023-04-10,5,2,Yes,1,56,11,20,61,0
E13915,2018-12-23,,Active,25,Female,Single,Finance,Executive,M127,Remote,Remote,Bachelor's,Technical,9,2,4,1,6199,-6,2,2023-04-28,4,5,No,9,114,7,20,59,0
E13916,2017-03-25,,Active,43,Female,Single,HR,Engineer,M103,Remote,On-site,Bachelor's,Finance,8,6,4,6,12099,-8,1,2023-08-15,5,1,Yes,0,84,1,15,97,0
E13917,2020-05-29,,Active,47,Male,Single,IT,Manager,M103,Chennai,Hybrid,Master's,Technical,0,1,5,4,15719,14,2,2023-07-04,2,3,Yes,8,12,2,2,88,0
E13918,2017-01-05,,Active,53,Male,Single,R&D,Clerk,M135,New York,Remote,High School,Finance,8,3,1,7,14998,9,3,2023-06-06,4,3,No,5,17,5,23,57,0
E13919,2018-11-24,2019-11-09 00:00:00,Terminated,45,Female,Married,HR,Technician,M135,London,Remote,Master's,Technical,7,6,6,9,13062,-2,4,2023-08-01,3,1,No,6,46,5,14,83,1
E13920,2011-01-06,,Active,56,Female,Widowed,Operations,Manager,M106,Bangalore,Remote,Bachelor's,HR,5,2,4,5,5510,8,5,2023-11-19,2,3,No,5,82,13,3,52,0
E13921,2012-05-07,,Active,58,Female,Single,IT,Engineer,M114,New York,On-site,Bachelor's,HR,11,1,6,6,4823,-4,3,2023-03-02,1,4,Yes,3,24,7,10,98,0
E13922,2011-01-19,2017-02-21 00:00:00,Terminated,53,Male,Married,Finance,Executive,M126,Bangalore,On-site,High School,HR,4,7,4,0,5920,-10,2,2023-09-10,4,5,No,9,100,12,1,68,1
E13923,2020-08-13,,Active,28,Female,Married,Finance,Executive,M103,Chennai,On-site,Bachelor's,Technical,5,1,1,1,16945,-1,1,2023-03-02,5,5,Yes,1,39,7,12,69,0
E13924,2016-12-27,,Active,54,Male,Married,IT,Engineer,M133,London,On-site,Master's,Marketing,1,9,0,8,13743,16,5,2023-08-04,3,4,Yes,4,76,3,13,99,0
E13925,2021-11-13,,Active,52,Male,Single,R&D,Technician,M142,New York,On-site,High School,Finance,10,6,6,6,8611,1,4,2023-01-30,2,1,No,2,70,4,12,95,0
E13926,2021-09-30,,Active,33,Female,Single,Operations,Manager,M113,Chennai,On-site,Bachelor's,Finance,2,2,0,6,15398,4,3,2023-09-12,4,2,No,0,104,2,0,88,0
